Trend,Date,Hour,Load
25502,11/29/2007,14,5094
25503,11/29/2007,15,4734
25504,11/29/2007,16,4756
25505,11/29/2007,17,5252
25506,11/29/2007,18,6788
25507,11/29/2007,19,7711
25508,11/29/2007,20,7989
25509,11/29/2007,21,8085
25510,11/29/2007,22,7778
25511,11/29/2007,23,7133
25512,11/29/2007,24,6528
25513,11/30/2007,1,6188
25514,11/30/2007,2,6150
25515,11/30/2007,3,6287
25516,11/30/2007,4,6524
25517,11/30/2007,5,6947
25518,11/30/2007,6,7851
25519,11/30/2007,7,9157
25520,11/30/2007,8,8918
25521,11/30/2007,9,7880
25522,11/30/2007,10,6978
25523,11/30/2007,11,6316
25524,11/30/2007,12,5775
25525,11/30/2007,13,5293
25526,11/30/2007,14,4968
25527,11/30/2007,15,4859
25528,11/30/2007,16,4970
25529,11/30/2007,17,5560
25530,11/30/2007,18,7002
25531,11/30/2007,19,7799
25532,11/30/2007,20,8095
25533,11/30/2007,21,8329
25534,11/30/2007,22,8351
25535,11/30/2007,23,8119
25536,11/30/2007,24,7713
25537,12/1/2007,1,7464
25538,12/1/2007,2,7433
25539,12/1/2007,3,7486
25540,12/1/2007,4,7653
25541,12/1/2007,5,7940
25542,12/1/2007,6,8261
25543,12/1/2007,7,8707
25544,12/1/2007,8,9201
25545,12/1/2007,9,9281
25546,12/1/2007,10,8326
25547,12/1/2007,11,7284
25548,12/1/2007,12,6518
25549,12/1/2007,13,5975
25550,12/1/2007,14,5618
25551,12/1/2007,15,5400
25552,12/1/2007,16,5437
25553,12/1/2007,17,5941
25554,12/1/2007,18,7280
25555,12/1/2007,19,7776
25556,12/1/2007,20,7773
25557,12/1/2007,21,7764
25558,12/1/2007,22,7596
25559,12/1/2007,23,7241
25560,12/1/2007,24,6717
25561,12/2/2007,1,6240
25562,12/2/2007,2,6010
25563,12/2/2007,3,6085
25564,12/2/2007,4,6333
25565,12/2/2007,5,6661
25566,12/2/2007,6,7021
25567,12/2/2007,7,7537
25568,12/2/2007,8,8089
25569,12/2/2007,9,8612
25570,12/2/2007,10,8296
25571,12/2/2007,11,7447
25572,12/2/2007,12,6677
25573,12/2/2007,13,6252
25574,12/2/2007,14,6200
25575,12/2/2007,15,6229
25576,12/2/2007,16,6319
25577,12/2/2007,17,6594
25578,12/2/2007,18,7649
25579,12/2/2007,19,7938
25580,12/2/2007,20,7874
25581,12/2/2007,21,7726
25582,12/2/2007,22,7066
25583,12/2/2007,23,6120
25584,12/2/2007,24,5246
25585,12/3/2007,1,4632
25586,12/3/2007,2,4348
25587,12/3/2007,3,4223
25588,12/3/2007,4,4203
25589,12/3/2007,5,4377
25590,12/3/2007,6,5103
25591,12/3/2007,7,6256
25592,12/3/2007,8,6049
25593,12/3/2007,9,5375
25594,12/3/2007,10,5059
25595,12/3/2007,11,4921
25596,12/3/2007,12,4747
25597,12/3/2007,13,4669
25598,12/3/2007,14,4633
25599,12/3/2007,15,4662
25600,12/3/2007,16,4906
25601,12/3/2007,17,5813
25602,12/3/2007,18,7637
25603,12/3/2007,19,8611
25604,12/3/2007,20,8862
25605,12/3/2007,21,9076
25606,12/3/2007,22,8685
25607,12/3/2007,23,7921
25608,12/3/2007,24,7188
25609,12/4/2007,1,6785
25610,12/4/2007,2,6659
25611,12/4/2007,3,6686
25612,12/4/2007,4,6793
25613,12/4/2007,5,7151
25614,12/4/2007,6,8022
25615,12/4/2007,7,9091
25616,12/4/2007,8,8746
25617,12/4/2007,9,8056
25618,12/4/2007,10,7662
25619,12/4/2007,11,7298
25620,12/4/2007,12,7010
25621,12/4/2007,13,7040
25622,12/4/2007,14,7026
25623,12/4/2007,15,6901
25624,12/4/2007,16,6972
25625,12/4/2007,17,7612
25626,12/4/2007,18,8965
25627,12/4/2007,19,9755
25628,12/4/2007,20,9907
25629,12/4/2007,21,9870
25630,12/4/2007,22,9271
25631,12/4/2007,23,8268
25632,12/4/2007,24,7367
25633,12/5/2007,1,6891
25634,12/5/2007,2,6720
25635,12/5/2007,3,6636
25636,12/5/2007,4,6740
25637,12/5/2007,5,7074
25638,12/5/2007,6,7840
25639,12/5/2007,7,9065
25640,12/5/2007,8,8673
25641,12/5/2007,9,7848
25642,12/5/2007,10,7354
25643,12/5/2007,11,7024
25644,12/5/2007,12,6794
25645,12/5/2007,13,6566
25646,12/5/2007,14,6250
25647,12/5/2007,15,5833
25648,12/5/2007,16,5898
25649,12/5/2007,17,6541
25650,12/5/2007,18,7916
25651,12/5/2007,19,8510
25652,12/5/2007,20,8550
25653,12/5/2007,21,8439
25654,12/5/2007,22,7932
25655,12/5/2007,23,7066
25656,12/5/2007,24,6300
25657,12/6/2007,1,6119
25658,12/6/2007,2,6263
25659,12/6/2007,3,6593
25660,12/6/2007,4,6930
25661,12/6/2007,5,7599
25662,12/6/2007,6,8705
25663,12/6/2007,7,10318
25664,12/6/2007,8,10162
25665,12/6/2007,9,9075
25666,12/6/2007,10,8282
25667,12/6/2007,11,7747
25668,12/6/2007,12,7172
25669,12/6/2007,13,6682
25670,12/6/2007,14,6289
25671,12/6/2007,15,6139
25672,12/6/2007,16,6421
25673,12/6/2007,17,7381
25674,12/6/2007,18,9298
25675,12/6/2007,19,10220
25676,12/6/2007,20,10470
25677,12/6/2007,21,10583
25678,12/6/2007,22,10419
25679,12/6/2007,23,9731
25680,12/6/2007,24,9057
25681,12/7/2007,1,8822
25682,12/7/2007,2,8854
25683,12/7/2007,3,9095
25684,12/7/2007,4,9170
25685,12/7/2007,5,9103
25686,12/7/2007,6,9800
25687,12/7/2007,7,10706
25688,12/7/2007,8,10199
25689,12/7/2007,9,9672
25690,12/7/2007,10,8933
25691,12/7/2007,11,8198
25692,12/7/2007,12,7157
25693,12/7/2007,13,6463
25694,12/7/2007,14,6028
25695,12/7/2007,15,5847
25696,12/7/2007,16,6152
25697,12/7/2007,17,6730
25698,12/7/2007,18,7882
25699,12/7/2007,19,8404
25700,12/7/2007,20,8373
25701,12/7/2007,21,8282
25702,12/7/2007,22,7991
25703,12/7/2007,23,7435
25704,12/7/2007,24,6770
25705,12/8/2007,1,6208
25706,12/8/2007,2,5936
25707,12/8/2007,3,5837
25708,12/8/2007,4,5762
25709,12/8/2007,5,5850
25710,12/8/2007,6,6152
25711,12/8/2007,7,6621
25712,12/8/2007,8,7126
25713,12/8/2007,9,7372
25714,12/8/2007,10,7019
25715,12/8/2007,11,6454
25716,12/8/2007,12,5891
25717,12/8/2007,13,5393
25718,12/8/2007,14,5017
25719,12/8/2007,15,4872
25720,12/8/2007,16,4884
25721,12/8/2007,17,5242
25722,12/8/2007,18,6296
25723,12/8/2007,19,6501
25724,12/8/2007,20,6281
25725,12/8/2007,21,6165
25726,12/8/2007,22,5959
25727,12/8/2007,23,5504
25728,12/8/2007,24,4895
25729,12/9/2007,1,4377
25730,12/9/2007,2,4123
25731,12/9/2007,3,3971
25732,12/9/2007,4,3947
25733,12/9/2007,5,4026
25734,12/9/2007,6,4191
25735,12/9/2007,7,4551
25736,12/9/2007,8,5164
25737,12/9/2007,9,5918
25738,12/9/2007,10,5974
25739,12/9/2007,11,5539
25740,12/9/2007,12,5160
25741,12/9/2007,13,5060
25742,12/9/2007,14,5012
25743,12/9/2007,15,4981
25744,12/9/2007,16,5029
25745,12/9/2007,17,5300
25746,12/9/2007,18,6458
25747,12/9/2007,19,6864
25748,12/9/2007,20,6836
25749,12/9/2007,21,6743
25750,12/9/2007,22,6224
25751,12/9/2007,23,5403
25752,12/9/2007,24,4505
25753,12/10/2007,1,3973
25754,12/10/2007,2,3732
25755,12/10/2007,3,3663
25756,12/10/2007,4,3644
25757,12/10/2007,5,3766
25758,12/10/2007,6,4409
25759,12/10/2007,7,5576
25760,12/10/2007,8,5442
25761,12/10/2007,9,4846
25762,12/10/2007,10,4545
25763,12/10/2007,11,4469
25764,12/10/2007,12,4422
25765,12/10/2007,13,4537
25766,12/10/2007,14,4594
25767,12/10/2007,15,4578
25768,12/10/2007,16,4688
25769,12/10/2007,17,5005
25770,12/10/2007,18,6312
25771,12/10/2007,19,7166
25772,12/10/2007,20,7206
25773,12/10/2007,21,6976
25774,12/10/2007,22,6390
25775,12/10/2007,23,5415
25776,12/10/2007,24,4438
25777,12/11/2007,1,3904
25778,12/11/2007,2,3643
25779,12/11/2007,3,3574
25780,12/11/2007,4,3555
25781,12/11/2007,5,3683
25782,12/11/2007,6,4323
25783,12/11/2007,7,5579
25784,12/11/2007,8,5480
25785,12/11/2007,9,4883
25786,12/11/2007,10,4676
25787,12/11/2007,11,4532
25788,12/11/2007,12,4463
25789,12/11/2007,13,4488
25790,12/11/2007,14,4407
25791,12/11/2007,15,4358
25792,12/11/2007,16,4436
25793,12/11/2007,17,4859
25794,12/11/2007,18,6212
25795,12/11/2007,19,7026
25796,12/11/2007,20,7137
25797,12/11/2007,21,7031
25798,12/11/2007,22,6458
25799,12/11/2007,23,5593
25800,12/11/2007,24,4742
25801,12/12/2007,1,4307
25802,12/12/2007,2,4134
25803,12/12/2007,3,4028
25804,12/12/2007,4,4026
25805,12/12/2007,5,4135
25806,12/12/2007,6,4709
25807,12/12/2007,7,5851
25808,12/12/2007,8,5593
25809,12/12/2007,9,4831
25810,12/12/2007,10,4511
25811,12/12/2007,11,4380
25812,12/12/2007,12,4353
25813,12/12/2007,13,4451
25814,12/12/2007,14,4566
25815,12/12/2007,15,4577
25816,12/12/2007,16,4658
25817,12/12/2007,17,4932
25818,12/12/2007,18,6171
25819,12/12/2007,19,6888
25820,12/12/2007,20,6904
25821,12/12/2007,21,6726
25822,12/12/2007,22,6241
25823,12/12/2007,23,5405
25824,12/12/2007,24,4452
25825,12/13/2007,1,3947
25826,12/13/2007,2,3702
25827,12/13/2007,3,3619
25828,12/13/2007,4,3593
25829,12/13/2007,5,3753
25830,12/13/2007,6,4422
25831,12/13/2007,7,5655
25832,12/13/2007,8,5520
25833,12/13/2007,9,5027
25834,12/13/2007,10,4845
25835,12/13/2007,11,4735
25836,12/13/2007,12,4515
25837,12/13/2007,13,4449
25838,12/13/2007,14,4379
25839,12/13/2007,15,4335
25840,12/13/2007,16,4414
25841,12/13/2007,17,4806
25842,12/13/2007,18,6143
25843,12/13/2007,19,6782
25844,12/13/2007,20,6846
25845,12/13/2007,21,6750
25846,12/13/2007,22,6317
25847,12/13/2007,23,5488
25848,12/13/2007,24,4515
25849,12/14/2007,1,4004
25850,12/14/2007,2,3759
25851,12/14/2007,3,3676
25852,12/14/2007,4,3565
25853,12/14/2007,5,3708
25854,12/14/2007,6,4394
25855,12/14/2007,7,5696
25856,12/14/2007,8,5744
25857,12/14/2007,9,5270
25858,12/14/2007,10,4995
25859,12/14/2007,11,4787
25860,12/14/2007,12,4617
25861,12/14/2007,13,4478
25862,12/14/2007,14,4458
25863,12/14/2007,15,4368
25864,12/14/2007,16,4476
25865,12/14/2007,17,4817
25866,12/14/2007,18,6037
25867,12/14/2007,19,6598
25868,12/14/2007,20,6594
25869,12/14/2007,21,6557
25870,12/14/2007,22,6484
25871,12/14/2007,23,6205
25872,12/14/2007,24,5678
25873,12/15/2007,1,5172
25874,12/15/2007,2,4931
25875,12/15/2007,3,4884
25876,12/15/2007,4,4914
25877,12/15/2007,5,5038
25878,12/15/2007,6,5363
25879,12/15/2007,7,5823
25880,12/15/2007,8,6532
25881,12/15/2007,9,7325
25882,12/15/2007,10,7774
25883,12/15/2007,11,8104
25884,12/15/2007,12,8119
25885,12/15/2007,13,8055
25886,12/15/2007,14,7999
25887,12/15/2007,15,7915
25888,12/15/2007,16,8004
25889,12/15/2007,17,8404
25890,12/15/2007,18,9232
25891,12/15/2007,19,9288
25892,12/15/2007,20,9087
25893,12/15/2007,21,8840
25894,12/15/2007,22,8413
25895,12/15/2007,23,7813
25896,12/15/2007,24,7132
25897,12/16/2007,1,6651
25898,12/16/2007,2,6330
25899,12/16/2007,3,6291
25900,12/16/2007,4,6429
25901,12/16/2007,5,6517
25902,12/16/2007,6,6744
25903,12/16/2007,7,7192
25904,12/16/2007,8,7837
25905,12/16/2007,9,8543
25906,12/16/2007,10,8883
25907,12/16/2007,11,8396
25908,12/16/2007,12,7997
25909,12/16/2007,13,7346
25910,12/16/2007,14,6648
25911,12/16/2007,15,6365
25912,12/16/2007,16,6469
25913,12/16/2007,17,7145
25914,12/16/2007,18,8758
25915,12/16/2007,19,9529
25916,12/16/2007,20,9799
25917,12/16/2007,21,9850
25918,12/16/2007,22,9488
25919,12/16/2007,23,8709
25920,12/16/2007,24,7911
25921,12/17/2007,1,7508
25922,12/17/2007,2,7433
25923,12/17/2007,3,7504
25924,12/17/2007,4,7705
25925,12/17/2007,5,8168
25926,12/17/2007,6,9157
25927,12/17/2007,7,10546
25928,12/17/2007,8,10359
25929,12/17/2007,9,9302
25930,12/17/2007,10,8345
25931,12/17/2007,11,7678
25932,12/17/2007,12,7137
25933,12/17/2007,13,6668
25934,12/17/2007,14,6323
25935,12/17/2007,15,6169
25936,12/17/2007,16,6386
25937,12/17/2007,17,7298
25938,12/17/2007,18,9251
25939,12/17/2007,19,10540
25940,12/17/2007,20,10826
25941,12/17/2007,21,10996
25942,12/17/2007,22,10589
25943,12/17/2007,23,9782
25944,12/17/2007,24,8976
25945,12/18/2007,1,8706
25946,12/18/2007,2,8801
25947,12/18/2007,3,9065
25948,12/18/2007,4,9483
25949,12/18/2007,5,10074
25950,12/18/2007,6,11141
25951,12/18/2007,7,12396
25952,12/18/2007,8,12156
25953,12/18/2007,9,11236
25954,12/18/2007,10,9529
25955,12/18/2007,11,8201
25956,12/18/2007,12,7244
25957,12/18/2007,13,6665
25958,12/18/2007,14,6318
25959,12/18/2007,15,6061
25960,12/18/2007,16,6411
25961,12/18/2007,17,7292
25962,12/18/2007,18,9050
25963,12/18/2007,19,10129
25964,12/18/2007,20,10449
25965,12/18/2007,21,10461
25966,12/18/2007,22,10010
25967,12/18/2007,23,9263
25968,12/18/2007,24,8370
25969,12/19/2007,1,7905
25970,12/19/2007,2,7857
25971,12/19/2007,3,7907
25972,12/19/2007,4,8115
25973,12/19/2007,5,8557
25974,12/19/2007,6,9675
25975,12/19/2007,7,11016
25976,12/19/2007,8,10688
25977,12/19/2007,9,9528
25978,12/19/2007,10,8442
25979,12/19/2007,11,7981
25980,12/19/2007,12,7811
25981,12/19/2007,13,7261
25982,12/19/2007,14,6939
25983,12/19/2007,15,6504
25984,12/19/2007,16,6249
25985,12/19/2007,17,6813
25986,12/19/2007,18,8507
25987,12/19/2007,19,9558
25988,12/19/2007,20,9918
25989,12/19/2007,21,10107
25990,12/19/2007,22,9913
25991,12/19/2007,23,9182
25992,12/19/2007,24,8412
25993,12/20/2007,1,8032
25994,12/20/2007,2,7985
25995,12/20/2007,3,8048
25996,12/20/2007,4,8180
25997,12/20/2007,5,8597
25998,12/20/2007,6,9554
25999,12/20/2007,7,10775
26000,12/20/2007,8,10559
26001,12/20/2007,9,9474
26002,12/20/2007,10,8078
26003,12/20/2007,11,6864
26004,12/20/2007,12,6068
26005,12/20/2007,13,5503
26006,12/20/2007,14,5193
26007,12/20/2007,15,5025
26008,12/20/2007,16,5128
26009,12/20/2007,17,5743
26010,12/20/2007,18,7405
26011,12/20/2007,19,8374
26012,12/20/2007,20,8655
26013,12/20/2007,21,8734
26014,12/20/2007,22,8318
26015,12/20/2007,23,7606
26016,12/20/2007,24,6692
26017,12/21/2007,1,6102
26018,12/21/2007,2,5874
26019,12/21/2007,3,5790
26020,12/21/2007,4,5908
26021,12/21/2007,5,6183
26022,12/21/2007,6,6983
26023,12/21/2007,7,8021
26024,12/21/2007,8,8159
26025,12/21/2007,9,7914
26026,12/21/2007,10,7705
26027,12/21/2007,11,7464
26028,12/21/2007,12,7185
26029,12/21/2007,13,6937
26030,12/21/2007,14,6641
26031,12/21/2007,15,6425
26032,12/21/2007,16,6439
26033,12/21/2007,17,7058
26034,12/21/2007,18,8250
26035,12/21/2007,19,8663
26036,12/21/2007,20,8532
26037,12/21/2007,21,8351
26038,12/21/2007,22,8052
26039,12/21/2007,23,7473
26040,12/21/2007,24,6757
26041,12/22/2007,1,6165
26042,12/22/2007,2,5834
26043,12/22/2007,3,5688
26044,12/22/2007,4,5634
26045,12/22/2007,5,5723
26046,12/22/2007,6,5964
26047,12/22/2007,7,6325
26048,12/22/2007,8,6806
26049,12/22/2007,9,7375
26050,12/22/2007,10,7697
26051,12/22/2007,11,7553
26052,12/22/2007,12,7287
26053,12/22/2007,13,6913
26054,12/22/2007,14,6508
26055,12/22/2007,15,6340
26056,12/22/2007,16,6328
26057,12/22/2007,17,6541
26058,12/22/2007,18,7492
26059,12/22/2007,19,7792
26060,12/22/2007,20,7666
26061,12/22/2007,21,7465
26062,12/22/2007,22,7104
26063,12/22/2007,23,6583
26064,12/22/2007,24,5872
26065,12/23/2007,1,5259
26066,12/23/2007,2,4906
26067,12/23/2007,3,4747
26068,12/23/2007,4,4685
26069,12/23/2007,5,4720
26070,12/23/2007,6,4911
26071,12/23/2007,7,5247
26072,12/23/2007,8,5801
26073,12/23/2007,9,6490
26074,12/23/2007,10,6654
26075,12/23/2007,11,6202
26076,12/23/2007,12,5734
26077,12/23/2007,13,5474
26078,12/23/2007,14,5446
26079,12/23/2007,15,5467
26080,12/23/2007,16,5509
26081,12/23/2007,17,5635
26082,12/23/2007,18,6344
26083,12/23/2007,19,6739
26084,12/23/2007,20,6741
26085,12/23/2007,21,6663
26086,12/23/2007,22,6419
26087,12/23/2007,23,5997
26088,12/23/2007,24,5380
26089,12/24/2007,1,4881
26090,12/24/2007,2,4728
26091,12/24/2007,3,4863
26092,12/24/2007,4,5146
26093,12/24/2007,5,5628
26094,12/24/2007,6,6358
26095,12/24/2007,7,7194
26096,12/24/2007,8,8003
26097,12/24/2007,9,8505
26098,12/24/2007,10,8095
26099,12/24/2007,11,7572
26100,12/24/2007,12,6924
26101,12/24/2007,13,6376
26102,12/24/2007,14,6027
26103,12/24/2007,15,5907
26104,12/24/2007,16,5886
26105,12/24/2007,17,6212
26106,12/24/2007,18,7368
26107,12/24/2007,19,7855
26108,12/24/2007,20,7950
26109,12/24/2007,21,8140
26110,12/24/2007,22,8140
26111,12/24/2007,23,7935
26112,12/24/2007,24,7444
26113,12/25/2007,1,7010
26114,12/25/2007,2,6784
26115,12/25/2007,3,6813
26116,12/25/2007,4,7034
26117,12/25/2007,5,7386
26118,12/25/2007,6,7842
26119,12/25/2007,7,8323
26120,12/25/2007,8,8928
26121,12/25/2007,9,9258
26122,12/25/2007,10,8749
26123,12/25/2007,11,8007
26124,12/25/2007,12,7421
26125,12/25/2007,13,6903
26126,12/25/2007,14,6508
26127,12/25/2007,15,6231
26128,12/25/2007,16,6212
26129,12/25/2007,17,6496
26130,12/25/2007,18,7348
26131,12/25/2007,19,7749
26132,12/25/2007,20,7829
26133,12/25/2007,21,7992
26134,12/25/2007,22,7810
26135,12/25/2007,23,7413
26136,12/25/2007,24,6826
26137,12/26/2007,1,6310
26138,12/26/2007,2,6055
26139,12/26/2007,3,5911
26140,12/26/2007,4,5930
26141,12/26/2007,5,6079
26142,12/26/2007,6,6553
26143,12/26/2007,7,7099
26144,12/26/2007,8,7526
26145,12/26/2007,9,8010
26146,12/26/2007,10,8401
26147,12/26/2007,11,8733
26148,12/26/2007,12,8796
26149,12/26/2007,13,8654
26150,12/26/2007,14,8460
26151,12/26/2007,15,8362
26152,12/26/2007,16,8116
26153,12/26/2007,17,8253
26154,12/26/2007,18,9154
26155,12/26/2007,19,9518
26156,12/26/2007,20,9322
26157,12/26/2007,21,8994
26158,12/26/2007,22,8550
26159,12/26/2007,23,7899
26160,12/26/2007,24,7289
26161,12/27/2007,1,6792
26162,12/27/2007,2,6495
26163,12/27/2007,3,6457
26164,12/27/2007,4,6717
26165,12/27/2007,5,6981
26166,12/27/2007,6,7377
26167,12/27/2007,7,7911
26168,12/27/2007,8,7967
26169,12/27/2007,9,7793
26170,12/27/2007,10,7323
26171,12/27/2007,11,6898
26172,12/27/2007,12,6317
26173,12/27/2007,13,5723
26174,12/27/2007,14,5259
26175,12/27/2007,15,5035
26176,12/27/2007,16,4992
26177,12/27/2007,17,5357
26178,12/27/2007,18,6798
26179,12/27/2007,19,7755
26180,12/27/2007,20,7940
26181,12/27/2007,21,8070
26182,12/27/2007,22,7862
26183,12/27/2007,23,7357
26184,12/27/2007,24,6821
26185,12/28/2007,1,6520
26186,12/28/2007,2,6517
26187,12/28/2007,3,6549
26188,12/28/2007,4,6587
26189,12/28/2007,5,6584
26190,12/28/2007,6,6825
26191,12/28/2007,7,7196
26192,12/28/2007,8,7210
26193,12/28/2007,9,7083
26194,12/28/2007,10,6783
26195,12/28/2007,11,6514
26196,12/28/2007,12,6134
26197,12/28/2007,13,5520
26198,12/28/2007,14,5132
26199,12/28/2007,15,4931
26200,12/28/2007,16,5077
26201,12/28/2007,17,5557
26202,12/28/2007,18,6626
26203,12/28/2007,19,6917
26204,12/28/2007,20,6746
26205,12/28/2007,21,6564
26206,12/28/2007,22,6195
26207,12/28/2007,23,5633
26208,12/28/2007,24,4901
26209,12/29/2007,1,4277
26210,12/29/2007,2,3889
26211,12/29/2007,3,3682
26212,12/29/2007,4,3563
26213,12/29/2007,5,3531
26214,12/29/2007,6,3606
26215,12/29/2007,7,3819
26216,12/29/2007,8,4097
26217,12/29/2007,9,4601
26218,12/29/2007,10,5046
26219,12/29/2007,11,5297
26220,12/29/2007,12,5346
26221,12/29/2007,13,5251
26222,12/29/2007,14,5052
26223,12/29/2007,15,4987
26224,12/29/2007,16,4993
26225,12/29/2007,17,5169
26226,12/29/2007,18,6067
26227,12/29/2007,19,6402
26228,12/29/2007,20,6252
26229,12/29/2007,21,6056
26230,12/29/2007,22,5759
26231,12/29/2007,23,5344
26232,12/29/2007,24,4755
26233,12/30/2007,1,4204
26234,12/30/2007,2,3820
26235,12/30/2007,3,3646
26236,12/30/2007,4,3562
26237,12/30/2007,5,3573
26238,12/30/2007,6,3683
26239,12/30/2007,7,3932
26240,12/30/2007,8,4487
26241,12/30/2007,9,5246
26242,12/30/2007,10,5864
26243,12/30/2007,11,6059
26244,12/30/2007,12,6218
26245,12/30/2007,13,6321
26246,12/30/2007,14,6426
26247,12/30/2007,15,6474
26248,12/30/2007,16,6529
26249,12/30/2007,17,6755
26250,12/30/2007,18,7615
26251,12/30/2007,19,7790
26252,12/30/2007,20,7619
26253,12/30/2007,21,7426
26254,12/30/2007,22,7015
26255,12/30/2007,23,6407
26256,12/30/2007,24,5688
26257,12/31/2007,1,5195
26258,12/31/2007,2,4932
26259,12/31/2007,3,4894
26260,12/31/2007,4,5105
26261,12/31/2007,5,5475
26262,12/31/2007,6,6068
26263,12/31/2007,7,6769
26264,12/31/2007,8,7113
26265,12/31/2007,9,7208
26266,12/31/2007,10,6913
26267,12/31/2007,11,6411
26268,12/31/2007,12,6051
26269,12/31/2007,13,5678
26270,12/31/2007,14,5337
26271,12/31/2007,15,5134
26272,12/31/2007,16,5199
26273,12/31/2007,17,5710
26274,12/31/2007,18,7196
26275,12/31/2007,19,8106
26276,12/31/2007,20,8042
26277,12/31/2007,21,7982
26278,12/31/2007,22,7794
26279,12/31/2007,23,7426
26280,12/31/2007,24,7090
26281,1/1/2008,1,
26282,1/1/2008,2,
26283,1/1/2008,3,
26284,1/1/2008,4,
26285,1/1/2008,5,
26286,1/1/2008,6,
26287,1/1/2008,7,
26288,1/1/2008,8,
26289,1/1/2008,9,
26290,1/1/2008,10,
26291,1/1/2008,11,
26292,1/1/2008,12,
26293,1/1/2008,13,
26294,1/1/2008,14,
26295,1/1/2008,15,
26296,1/1/2008,16,
26297,1/1/2008,17,
26298,1/1/2008,18,
26299,1/1/2008,19,
26300,1/1/2008,20,
26301,1/1/2008,21,
26302,1/1/2008,22,
26303,1/1/2008,23,
26304,1/1/2008,24,
26305,1/2/2008,1,
26306,1/2/2008,2,
26307,1/2/2008,3,
26308,1/2/2008,4,
26309,1/2/2008,5,
26310,1/2/2008,6,
26311,1/2/2008,7,
26312,1/2/2008,8,
26313,1/2/2008,9,
26314,1/2/2008,10,
26315,1/2/2008,11,
26316,1/2/2008,12,
26317,1/2/2008,13,
26318,1/2/2008,14,
26319,1/2/2008,15,
26320,1/2/2008,16,
26321,1/2/2008,17,
26322,1/2/2008,18,
26323,1/2/2008,19,
26324,1/2/2008,20,
26325,1/2/2008,21,
26326,1/2/2008,22,
26327,1/2/2008,23,
26328,1/2/2008,24,
26329,1/3/2008,1,
26330,1/3/2008,2,
26331,1/3/2008,3,
26332,1/3/2008,4,
26333,1/3/2008,5,
26334,1/3/2008,6,
26335,1/3/2008,7,
26336,1/3/2008,8,
26337,1/3/2008,9,
26338,1/3/2008,10,
26339,1/3/2008,11,
26340,1/3/2008,12,
26341,1/3/2008,13,
26342,1/3/2008,14,
26343,1/3/2008,15,
26344,1/3/2008,16,
26345,1/3/2008,17,
26346,1/3/2008,18,
26347,1/3/2008,19,
26348,1/3/2008,20,
26349,1/3/2008,21,
26350,1/3/2008,22,
26351,1/3/2008,23,
26352,1/3/2008,24,
26353,1/4/2008,1,
26354,1/4/2008,2,
26355,1/4/2008,3,
26356,1/4/2008,4,
26357,1/4/2008,5,
26358,1/4/2008,6,
26359,1/4/2008,7,
26360,1/4/2008,8,
26361,1/4/2008,9,
26362,1/4/2008,10,
26363,1/4/2008,11,
26364,1/4/2008,12,
26365,1/4/2008,13,
26366,1/4/2008,14,
26367,1/4/2008,15,
26368,1/4/2008,16,
26369,1/4/2008,17,
26370,1/4/2008,18,
26371,1/4/2008,19,
26372,1/4/2008,20,
26373,1/4/2008,21,
26374,1/4/2008,22,
26375,1/4/2008,23,
26376,1/4/2008,24,
26377,1/5/2008,1,
26378,1/5/2008,2,
26379,1/5/2008,3,
26380,1/5/2008,4,
26381,1/5/2008,5,
26382,1/5/2008,6,
26383,1/5/2008,7,
26384,1/5/2008,8,
26385,1/5/2008,9,
26386,1/5/2008,10,
26387,1/5/2008,11,
26388,1/5/2008,12,
26389,1/5/2008,13,
26390,1/5/2008,14,
26391,1/5/2008,15,
26392,1/5/2008,16,
26393,1/5/2008,17,
26394,1/5/2008,18,
26395,1/5/2008,19,
26396,1/5/2008,20,
26397,1/5/2008,21,
26398,1/5/2008,22,
26399,1/5/2008,23,
26400,1/5/2008,24,
26401,1/6/2008,1,
26402,1/6/2008,2,
26403,1/6/2008,3,
26404,1/6/2008,4,
26405,1/6/2008,5,
26406,1/6/2008,6,
26407,1/6/2008,7,
26408,1/6/2008,8,
26409,1/6/2008,9,
26410,1/6/2008,10,
26411,1/6/2008,11,
26412,1/6/2008,12,
26413,1/6/2008,13,
26414,1/6/2008,14,
26415,1/6/2008,15,
26416,1/6/2008,16,
26417,1/6/2008,17,
26418,1/6/2008,18,
26419,1/6/2008,19,
26420,1/6/2008,20,
26421,1/6/2008,21,
26422,1/6/2008,22,
26423,1/6/2008,23,
26424,1/6/2008,24,
26425,1/7/2008,1,
26426,1/7/2008,2,
26427,1/7/2008,3,
26428,1/7/2008,4,
26429,1/7/2008,5,
26430,1/7/2008,6,
26431,1/7/2008,7,
26432,1/7/2008,8,
26433,1/7/2008,9,
26434,1/7/2008,10,
26435,1/7/2008,11,
26436,1/7/2008,12,
26437,1/7/2008,13,
26438,1/7/2008,14,
26439,1/7/2008,15,
26440,1/7/2008,16,
26441,1/7/2008,17,
26442,1/7/2008,18,
26443,1/7/2008,19,
26444,1/7/2008,20,
26445,1/7/2008,21,
26446,1/7/2008,22,
26447,1/7/2008,23,
26448,1/7/2008,24,
26449,1/8/2008,1,
26450,1/8/2008,2,
26451,1/8/2008,3,
26452,1/8/2008,4,
26453,1/8/2008,5,
26454,1/8/2008,6,
26455,1/8/2008,7,
26456,1/8/2008,8,
